"epsilon","zeta","gamma","nu_short[1]","nu_short[2]","nu_short[3]","nu_short[4]","nu_short[5]","nu_short[6]","nu_short[7]","nu_short[8]","inoculum","p_short[1]","p_short[2]","p_short[3]","p_short[4]","p_short[5]","p_short[6]","p_short[7]","p_short[8]","x0","k","alpha","beta_short[1]","beta_short[2]","beta_short[3]","r"
0.0679579,0.452545,0.182531,0.000169399,0.000180076,0.000462181,0.00109089,0.00300979,0.00350947,0.00677115,0.0101629,5.48641e-05,0.000927191,0.000985575,0.00252567,0.00594092,0.0162217,0.018864,0.0357689,0.0527411,27.7832,0.463834,0.378903,0.225281,0.637002,1,13.4566
0.0787106,0.570781,0.219376,0.000175323,0.000240226,0.000475177,0.0013424,0.00321348,0.00316232,0.00611001,0.00835096,5.17828e-05,0.000798552,0.00109385,0.00216136,0.00608195,0.0144368,0.0142102,0.0270971,0.0366709,27.9244,0.434479,0.438313,0.240112,0.550312,1,16.4909
0.0739917,0.489671,0.182752,0.000136907,0.000158636,0.000372655,0.000967928,0.00228711,0.00236276,0.00368411,0.00555476,6.59773e-05,0.000748579,0.00086729,0.00203498,0.00526851,0.0123602,0.0127638,0.0197607,0.0294985,28.3769,0.460865,0.458086,0.205442,0.519569,1,15.2606
0.0965463,0.798302,0.326199,0.000192368,0.000337554,0.000633554,0.00165264,0.00374383,0.00373502,0.00682921,0.00990033,4.82919e-05,0.000589377,0.00103374,0.00193846,0.0050408,0.0113469,0.0113205,0.0205064,0.0294565,29.3914,0.707875,0.484134,0.227671,0.534957,1,16.0386
0.0703159,0.400572,0.183287,0.000189271,0.000218772,0.000419122,0.00109779,0.00287659,0.00382333,0.00648636,0.00990678,6.62411e-05,0.00103158,0.00119218,0.00228148,0.0059538,0.015452,0.0204335,0.0341795,0.051279,27.9691,0.463992,0.318401,0.250653,0.640512,1,16.971
0.0696986,0.346431,0.164955,0.000169231,0.000172921,0.000392882,0.00110608,0.00271082,0.00334389,0.00574251,0.0088312,4.94054e-05,0.00102487,0.00104719,0.0023761,0.00666065,0.016168,0.0198688,0.0336414,0.0508164,27.7246,0.41322,0.339716,0.240454,0.638046,1,18.9784
0.0796583,0.477504,0.191471,0.000151215,0.000200203,0.000471173,0.00118022,0.00275262,0.0028496,0.00505336,0.00737611,4.31618e-05,0.000789129,0.00104451,0.00245476,0.00612621,0.0141724,0.0146644,0.0257136,0.0370944,27.5945,0.366612,0.450386,0.210298,0.521165,1,18.7285
0.0745672,0.467865,0.175034,0.000134017,0.000193267,0.000357711,0.000909587,0.00231108,0.00238803,0.00397631,0.00587873,4.54333e-05,0.000765077,0.00110295,0.0020395,0.00516976,0.0130315,0.0134596,0.0222127,0.0324948,26.8889,0.328058,0.520065,0.224905,0.520061,1,19.091
0.0703672,0.359698,0.149126,0.000148246,0.000212438,0.00041484,0.00100121,0.00272906,0.00267839,0.00445752,0.0068546,3.76165e-05,0.000993108,0.00142252,0.00277408,0.00666903,0.0179714,0.0176436,0.0290233,0.043945,27.1775,0.342235,0.472646,0.226704,0.539072,1,20.4326
0.0895216,0.744481,0.290117,0.000201804,0.000212133,0.000554778,0.00124768,0.00319465,0.00294246,0.00533137,0.00782817,6.86843e-05,0.000695112,0.000730664,0.00190861,0.0042822,0.0108916,0.0100405,0.018045,0.0262739,29.8446,0.531421,0.463012,0.194469,0.540019,1,14.1234
0.097821,0.539494,0.255701,0.000260703,0.00034426,0.000668567,0.00178475,0.00453767,0.00436567,0.00724214,0.0106534,4.30866e-05,0.00101852,0.00134453,0.00260783,0.00693146,0.0174366,0.0167868,0.0275427,0.0399972,28.5604,0.551753,0.351035,0.218888,0.506169,1,13.8464
0.0550343,0.504953,0.164091,0.000158556,0.000206884,0.000433207,0.00105444,0.00253966,0.00377244,0.00631345,0.00991515,4.2593e-05,0.000965334,0.0012592,0.00263309,0.00638493,0.0152412,0.0224732,0.0370497,0.0569815,27.7496,0.538519,0.563967,0.254393,0.679021,1,17.3747
0.0575525,0.53718,0.173869,0.000159388,0.000173166,0.000415576,0.00111145,0.00285536,0.00368032,0.00676604,0.0104346,3.8333e-05,0.000915874,0.000994965,0.00238447,0.00635185,0.0161571,0.0207284,0.0374569,0.0566161,28.3406,0.523972,0.604165,0.256792,0.638134,1,17.347
0.0547952,0.481324,0.170171,0.000134006,0.000164904,0.00037971,0.00114218,0.00262566,0.00334955,0.00594584,0.00969916,5.15164e-05,0.000786855,0.000968107,0.00222637,0.00666717,0.0151951,0.0193034,0.0337607,0.053923,28.4263,0.426059,0.518625,0.268339,0.695631,1,16.2687
0.0585508,0.524695,0.184189,0.000120536,0.00017048,0.000422839,0.000846224,0.00240683,0.00323458,0.00612802,0.00994383,5.23791e-05,0.000653987,0.000924711,0.00229042,0.0045733,0.0128986,0.0172581,0.032199,0.0512217,28.3699,0.394547,0.529144,0.27701,0.666234,1,15.3263
0.105257,0.435136,0.259704,0.000229546,0.000206085,0.000477128,0.00131981,0.00341112,0.00321042,0.00599956,0.00829181,5.01082e-05,0.000883092,0.000792908,0.00183383,0.00505628,0.0129644,0.0122109,0.0225799,0.0309401,28.186,0.357674,0.289593,0.193546,0.569454,1,16.9343
0.0984975,0.603929,0.281612,0.000303705,0.000329743,0.000775701,0.00179131,0.00418112,0.00397662,0.00718473,0.0102472,4.0678e-05,0.00107729,0.00116954,0.00274694,0.00632072,0.0146299,0.0139243,0.0248782,0.03511,28.2269,0.472877,0.375815,0.206024,0.552167,1,18.0444
0.059384,0.513303,0.177109,0.000154773,0.000206982,0.000473837,0.00107637,0.00292456,0.00391533,0.0068269,0.0103283,4.63627e-05,0.000873123,0.0011673,0.00266826,0.00604075,0.0162445,0.0216287,0.0371156,0.0551024,27.5604,0.501616,0.492669,0.270668,0.666188,1,14.1709
0.0741649,0.585281,0.221215,0.00015004,0.000212015,0.000519811,0.00125827,0.00295054,0.00334498,0.00604504,0.00936669,4.0782e-05,0.000677794,0.000957494,0.00234429,0.00565582,0.0131623,0.0148957,0.0265996,0.040622,28.1795,0.391302,0.509144,0.232619,0.586601,1,16.8551
0.105409,0.485711,0.271273,0.000202458,0.000235013,0.00056776,0.00147466,0.00363066,0.00381664,0.00675791,0.00972263,4.36244e-05,0.000745768,0.000865585,0.00208858,0.00540667,0.0132071,0.0138742,0.0243064,0.0346007,27.5946,0.38028,0.302063,0.207496,0.574978,1,14.7929
0.0591379,0.339582,0.128043,0.000158959,0.000148071,0.00028893,0.000810839,0.00199342,0.00232234,0.00425114,0.00613657,4.20654e-05,0.00123991,0.00115508,0.00225143,0.0062927,0.0153297,0.0178141,0.032134,0.045734,27.3284,0.441623,0.540789,0.214349,0.598646,1,19.2152
0.0570958,0.373338,0.133022,0.000158721,0.000149344,0.000338964,0.000869602,0.0022168,0.00231458,0.00447913,0.00663802,6.09402e-05,0.00119177,0.00112144,0.0025417,0.00649483,0.0163918,0.0171024,0.0325753,0.0475299,27.8712,0.414721,0.528469,0.209425,0.58655,1,16.7307
0.0595104,0.208574,0.113096,0.000146313,0.000188578,0.000415633,0.00111535,0.00270934,0.0035522,0.00684401,0.0106344,5.84266e-05,0.00129203,0.00166465,0.0036616,0.00976569,0.0233957,0.0304523,0.057062,0.0859484,28.0266,2.27917,0.276028,0.286237,0.65149,1,20.2816
0.143513,0.620306,0.416408,0.000375263,0.000469868,0.00100093,0.00256786,0.00640832,0.00691378,0.0117477,0.0176023,1.9217e-05,0.000900381,0.00112711,0.00239796,0.00612889,0.0151563,0.0163322,0.027438,0.0405573,27.1148,0.32881,0.336588,0.224394,0.565436,1,15.5024
0.0589039,0.11376,0.0844557,0.000137708,0.00012901,0.000306001,0.000705233,0.00194636,0.00259475,0.00498963,0.00759141,5.54068e-05,0.00162788,0.00152522,0.00361014,0.00828118,0.0225267,0.0298074,0.0557841,0.0824731,26.4116,0.622674,0.291758,0.205341,0.692473,1,20.6016
0.0625331,0.417063,0.160664,0.000115801,0.000180232,0.000365699,0.00104058,0.00265853,0.00311063,0.00528028,0.00827468,6.32952e-05,0.000720243,0.00112054,0.00227101,0.0064351,0.0162778,0.0189934,0.0318196,0.0489804,28.6512,0.626756,0.385646,0.262297,0.604478,1,17.224
0.0652022,0.142004,0.0965812,0.000139478,0.000106089,0.000303059,0.000749716,0.0020093,0.00242397,0.00449192,0.00689498,5.88694e-05,0.00144207,0.00109724,0.00312805,0.00770276,0.0203803,0.0244833,0.0444423,0.0666335,26.5273,0.504683,0.305432,0.201942,0.610565,1,22.3287
0.053211,0.2141,0.0997274,0.000126546,0.000127026,0.000322385,0.000810397,0.00222808,0.00297449,0.00554454,0.00859561,6.93593e-05,0.00126731,0.00127211,0.00322224,0.00806062,0.0218534,0.0289624,0.0526687,0.0793516,27.4339,0.834506,0.336116,0.278961,0.650476,1,13.7942
0.0537061,0.213966,0.101879,9.96579e-05,0.000145954,0.000320257,0.000751897,0.00208654,0.00272578,0.00506133,0.00784734,8.39559e-05,0.000977238,0.00143056,0.00313364,0.00732619,0.0200695,0.0260577,0.0473284,0.0715171,28.1695,0.896553,0.332805,0.225779,0.627362,1,15.8517
0.0559557,0.229684,0.109811,9.92433e-05,0.000132129,0.000327544,0.000900453,0.00212538,0.00294664,0.0050744,0.00860028,7.011e-05,0.000902949,0.0012018,0.00297393,0.00813333,0.0189874,0.0261325,0.0441693,0.0726306,28.1425,1.19552,0.317854,0.247766,0.651165,1,16.7036
0.0568505,0.304626,0.118473,9.38717e-05,0.000142179,0.000302809,0.000815616,0.00183789,0.00204863,0.00371256,0.00570141,8.03422e-05,0.00079172,0.00119866,0.00254941,0.00683733,0.0152761,0.016998,0.0303846,0.0459145,28.2688,0.765939,0.435655,0.239797,0.559924,1,16.4757
0.0684117,0.277013,0.131801,0.000110597,0.000181034,0.000452074,0.00109435,0.0025978,0.00301833,0.00507972,0.00782581,6.53611e-05,0.00083842,0.00137166,0.00341826,0.00823472,0.0193291,0.022388,0.0371107,0.0560482,28.1565,1.0827,0.303839,0.247268,0.55162,1,18.7852
0.0738756,0.252867,0.139639,0.000219489,0.000233919,0.000518297,0.00127789,0.00345089,0.00376523,0.00649279,0.0105824,5.82592e-05,0.00156937,0.00167237,0.00369797,0.00906839,0.024117,0.0262561,0.0444311,0.0704454,28.6606,1.76946,0.25039,0.213258,0.570835,1,18.7509
0.0741219,0.33414,0.158996,0.00019183,0.000227476,0.000472219,0.00124746,0.00296387,0.00323895,0.00524235,0.00916107,7.80396e-05,0.00120505,0.00142865,0.00296121,0.00778475,0.0183,0.0199645,0.0319191,0.0544791,28.6553,2.13125,0.26918,0.202003,0.568178,1,19.6056
0.0697984,0.637857,0.245353,0.000157584,0.000153392,0.000324851,0.000825003,0.00216436,0.00282478,0.00556043,0.00772504,5.97101e-05,0.000641861,0.0006248,0.00132226,0.00335124,0.00874426,0.0113821,0.0221608,0.0305244,27.8876,0.295843,0.496548,0.242015,0.70944,1,12.2712
0.0583475,0.335469,0.131399,0.000131963,0.00016301,0.000395965,0.000986045,0.00263053,0.00331206,0.00596102,0.00815508,4.35361e-05,0.00100329,0.00123904,0.00300441,0.00744833,0.0196265,0.0245865,0.0433972,0.0584369,28.1632,0.724459,0.424353,0.238309,0.625502,1,14.6923
0.0736234,0.510248,0.207194,0.000168789,0.000201633,0.000513221,0.00125318,0.00308824,0.00366281,0.00641494,0.010412,5.12241e-05,0.000813981,0.000972217,0.00247088,0.00601199,0.0146862,0.0173711,0.0300312,0.047848,28.0214,0.542304,0.388894,0.234621,0.616978,1,16.7502
0.0685167,0.482248,0.18325,0.000146573,0.000178183,0.000429657,0.00109027,0.00283346,0.00315443,0.00573149,0.00867995,4.18808e-05,0.000799213,0.000971405,0.00233917,0.00591442,0.0152268,0.0169225,0.0303283,0.0452246,27.958,0.534018,0.443891,0.231039,0.616908,1,16.893
0.0666896,0.595422,0.201508,0.000167989,0.00019131,0.000456458,0.00114529,0.00272069,0.00314269,0.00567712,0.00854857,4.76165e-05,0.000832964,0.000948493,0.00226009,0.00565146,0.0133218,0.0153564,0.0274012,0.0406965,28.1841,0.453841,0.548979,0.221397,0.605992,1,19.6877
0.106085,0.559553,0.306645,0.000277231,0.000277025,0.000622941,0.00147858,0.00375481,0.00463077,0.00792289,0.0113548,3.35864e-05,0.00090326,0.00090259,0.00202735,0.00479867,0.0120967,0.0148767,0.0251866,0.035707,27.5989,0.358386,0.340491,0.193302,0.621921,1,14.3391
0.0642025,0.619562,0.204392,0.000141585,0.000192283,0.00047169,0.00120916,0.00271791,0.00329228,0.00607608,0.00900613,4.68312e-05,0.000692235,0.000939873,0.00230247,0.0058811,0.0131231,0.0158524,0.0288694,0.0422035,28.4228,0.47862,0.573228,0.230437,0.625459,1,18.001
0.0747407,0.414781,0.186441,0.000177059,0.000247613,0.000554455,0.00134699,0.00318638,0.00420064,0.00735394,0.0110648,3.96828e-05,0.000948777,0.00132634,0.00296508,0.00717292,0.0168034,0.0220343,0.0379471,0.0560229,27.7239,0.392448,0.367085,0.240663,0.597719,1,11.824
0.0756997,0.591749,0.227192,0.000118792,0.000161739,0.00040109,0.00112572,0.00269074,0.00303377,0.00524597,0.00779152,4.5325e-05,0.000522595,0.000711397,0.00176231,0.00493049,0.0117048,0.0131774,0.0225693,0.0331577,27.5425,0.38581,0.484811,0.247694,0.610879,1,14.4828
0.101593,0.697942,0.353021,0.000276002,0.000265308,0.000784942,0.00153676,0.00442095,0.00549944,0.00936564,0.0144302,4.23035e-05,0.000781217,0.00075097,0.00221856,0.00433429,0.0123683,0.0153392,0.0258443,0.0392711,28.6234,0.403798,0.37799,0.20919,0.64085,1,15.9969
0.0722261,0.594602,0.204886,0.000193579,0.000216261,0.000436365,0.00132757,0.00311207,0.00332558,0.00569351,0.00779445,4.31857e-05,0.000943922,0.00105441,0.00212527,0.00643787,0.0149621,0.0159721,0.0270374,0.0366487,28.0477,0.513112,0.532494,0.233313,0.551569,1,17.3821
0.0805844,0.596278,0.267956,0.000233156,0.000211298,0.000447396,0.00138532,0.00329627,0.00404301,0.00780582,0.0113198,5.21236e-05,0.000869374,0.000787935,0.00166688,0.00514338,0.0121521,0.0148641,0.0283064,0.0405327,28.9044,0.446951,0.378105,0.209629,0.677362,1,12.8184
0.0732076,0.514342,0.207176,0.000189476,0.000188606,0.000445464,0.00123055,0.00301071,0.00375487,0.00657792,0.00916149,3.60022e-05,0.000913728,0.000909536,0.00214556,0.00590454,0.014324,0.0178014,0.0307733,0.0423481,26.7027,0.299466,0.476414,0.225598,0.642524,1,19.5736
0.0727178,0.474163,0.190937,0.000158949,0.000144989,0.000370099,0.001013,0.00257962,0.00289672,0.00523494,0.00722496,3.89309e-05,0.000831778,0.000758779,0.00193458,0.00527744,0.0133303,0.0149444,0.0266855,0.0364599,26.518,0.276289,0.513816,0.217109,0.613846,1,17.3901
0.0675091,0.413952,0.162255,0.000164566,0.000181519,0.000441462,0.00096213,0.00246591,0.0027542,0.00498098,0.00695023,4.50728e-05,0.00101321,0.00111748,0.00271341,0.00589478,0.0149702,0.0166912,0.0297841,0.0410757,27.3975,0.422474,0.450104,0.22039,0.592994,1,14.3371
0.0897057,0.427335,0.207694,0.000136807,0.000195603,0.00047174,0.0011753,0.00294185,0.00279684,0.00478215,0.00716424,5.72106e-05,0.000658262,0.000940901,0.00226618,0.00562695,0.0139665,0.0132873,0.0225068,0.0333441,27.6091,0.386873,0.329437,0.229197,0.530682,1,18.6247
0.0769784,0.7778,0.280309,0.000268489,0.00024598,0.000539545,0.00156062,0.00373249,0.00421613,0.00814146,0.011508,3.76687e-05,0.000956916,0.000876762,0.00192112,0.00553667,0.0131406,0.0148181,0.0282248,0.0394356,28.8487,0.456882,0.597422,0.215063,0.619125,1,13.3328
0.0763821,0.295744,0.147376,0.000134169,0.000215506,0.000489197,0.00114451,0.00279831,0.00316127,0.00515819,0.00812824,5.26243e-05,0.000909555,0.00146015,0.0033084,0.00770604,0.0186337,0.0209999,0.0338166,0.0522702,27.3355,0.425031,0.321368,0.232049,0.526621,1,20.274
0.0663242,0.28749,0.127147,0.000107719,0.000150365,0.000346189,0.000983169,0.00241849,0.00215274,0.00389084,0.00630185,6.37856e-05,0.000846484,0.00118121,0.00271536,0.00767322,0.0186662,0.0166492,0.0296925,0.047223,27.8538,0.632602,0.366225,0.24073,0.53672,1,16.2894
0.0561584,0.378781,0.141365,0.000118285,0.000149841,0.000368673,0.000879898,0.00202735,0.00290462,0.00500251,0.00704458,6.80832e-05,0.00083604,0.00105884,0.00260118,0.00618581,0.0141385,0.0201333,0.0341778,0.0474673,27.882,0.429828,0.457908,0.245638,0.629812,1,16.4666
0.10164,0.653177,0.30612,0.000266567,0.000307312,0.000817782,0.00162112,0.0042339,0.0041098,0.0073975,0.0114666,3.73285e-05,0.000870036,0.00100289,0.00266433,0.00526781,0.0136422,0.0132476,0.0235952,0.0361055,28.5442,0.402684,0.410939,0.203742,0.546557,1,16.0243
0.0904016,0.53889,0.218983,0.000169271,0.000255671,0.000597665,0.00119938,0.00303716,0.00274159,0.00423228,0.00590393,4.92521e-05,0.000772389,0.00116617,0.00272184,0.0054472,0.0136796,0.0123648,0.0189605,0.0262529,28.227,0.354276,0.457436,0.195795,0.463079,1,17.4538
0.100928,0.683006,0.265694,0.000159861,0.000209412,0.000451337,0.00129572,0.00286611,0.00223166,0.00324526,0.00497013,6.76173e-05,0.000601313,0.000787551,0.00169583,0.00485307,0.0106722,0.00832942,0.0120669,0.0183628,28.9448,0.474545,0.477195,0.196344,0.423913,1,18.5633
0.105454,0.74654,0.34007,0.000255728,0.000321371,0.000763387,0.00180276,0.00447825,0.00412782,0.0074081,0.0102992,3.15252e-05,0.000751422,0.000944121,0.00223976,0.00527317,0.0129974,0.0119926,0.0213196,0.0293951,27.847,0.289681,0.511446,0.227917,0.534766,1,14.9325
0.0879546,0.687768,0.259386,0.000121884,0.00023663,0.000532728,0.00139021,0.00338865,0.00305731,0.00527932,0.00701472,3.65903e-05,0.000469672,0.000911438,0.0020496,0.00533105,0.0128957,0.0116494,0.0199472,0.0263315,27.564,0.292023,0.60618,0.242754,0.501111,1,16.1795
0.0952794,0.560022,0.292118,0.000248294,0.000230491,0.000553583,0.00135487,0.00331288,0.00451927,0.00757219,0.0119461,4.13724e-05,0.000849255,0.000788414,0.00189148,0.00461668,0.0112137,0.015235,0.0252667,0.039288,27.9701,0.395343,0.338198,0.192739,0.664472,1,14.9676
0.0770415,0.483015,0.206203,0.000186198,0.000189803,0.000459677,0.00117457,0.00281929,0.00348309,0.00654192,0.00924598,3.29145e-05,0.000902171,0.000919623,0.00222429,0.00566391,0.013488,0.016611,0.0307501,0.042915,27.3558,0.432587,0.408739,0.237054,0.631309,1,17.8321
0.0767103,0.4636,0.200498,0.000203341,0.000197892,0.000495591,0.00120493,0.00323444,0.00361683,0.00672693,0.0094774,3.55751e-05,0.00101315,0.00098603,0.00246571,0.0059738,0.0158759,0.0177196,0.032462,0.0451358,27.4667,0.414245,0.40098,0.221646,0.617703,1,16.646
0.077719,0.501115,0.21348,0.000203604,0.000198895,0.000500036,0.00121579,0.00331283,0.00372493,0.00710094,0.00988555,3.83815e-05,0.00095283,0.000930812,0.00233683,0.00566283,0.0152811,0.0171494,0.032192,0.0442572,27.3722,0.394273,0.403528,0.217889,0.628497,1,16.9256
0.0789792,0.43431,0.202938,0.000180478,0.000173865,0.000413119,0.00111216,0.00238751,0.00292905,0.00586268,0.00812561,4.14345e-05,0.000888538,0.000856005,0.00203155,0.0054504,0.0116279,0.0142279,0.0280779,0.0384984,26.8897,0.280127,0.40128,0.209104,0.630352,1,18.42
0.107116,0.825981,0.424158,0.000323928,0.00029061,0.000703677,0.00166127,0.0048085,0.00603951,0.00972506,0.0153062,3.02763e-05,0.000763115,0.000684677,0.00165625,0.00390135,0.0112095,0.0140389,0.022414,0.0348293,28.2106,0.326895,0.464518,0.222128,0.677803,1,12.5545
0.0984775,0.640689,0.327108,0.000445869,0.000280768,0.000870001,0.00195066,0.00463825,0.00605796,0.0106905,0.016173,3.02086e-05,0.00136121,0.000857598,0.00265262,0.00592799,0.0139813,0.018183,0.0316474,0.047113,28.0906,0.345014,0.386587,0.211609,0.648832,1,13.5797
0.0741,0.487327,0.179932,0.000109024,0.000148307,0.000450072,0.00102715,0.00246325,0.00239421,0.00411401,0.00576158,5.14424e-05,0.000605551,0.000823564,0.00249511,0.00567615,0.0135051,0.0131315,0.0223532,0.0310274,27.8844,0.490139,0.451076,0.264043,0.517336,1,17.194
0.0882663,0.456107,0.237114,0.000345559,0.000228383,0.000551007,0.00160251,0.00395647,0.00504087,0.00849107,0.0135374,3.57349e-05,0.00145523,0.000962252,0.00231842,0.00671304,0.0164121,0.0208167,0.034572,0.0540089,28.0614,0.451326,0.326202,0.20031,0.6294,1,13.0474
0.0684035,0.520898,0.203485,0.00020022,0.000201252,0.000433463,0.0011026,0.00260544,0.00333886,0.00601904,0.00925521,5.31724e-05,0.000982988,0.000988048,0.00212567,0.00538939,0.0126422,0.0161435,0.0287299,0.0435047,28.4955,0.397401,0.453338,0.199306,0.642452,1,19.2871
0.0849053,0.564368,0.24374,0.000124452,0.000217855,0.000516217,0.00120857,0.00297537,0.0034468,0.00579422,0.0084895,5.82127e-05,0.000510334,0.000893002,0.00211342,0.00493397,0.0120599,0.0139441,0.0232201,0.0336578,28.0689,0.385239,0.378019,0.256331,0.570722,1,13.3799
0.0572703,0.360747,0.135185,0.000151277,0.000161925,0.000357441,0.00101264,0.00269261,0.00283559,0.00556373,0.0072875,5.42141e-05,0.00111778,0.00119637,0.00263711,0.00743502,0.0195289,0.0205447,0.0395294,0.0511501,28.364,0.651881,0.457768,0.237679,0.602287,1,22.6173
0.0938672,0.558007,0.286403,0.000251562,0.000291142,0.000654959,0.00184829,0.00441893,0.0054466,0.00895946,0.0146008,3.10854e-05,0.000877578,0.00101552,0.00228163,0.00641206,0.0151946,0.0186623,0.0303338,0.0485071,27.7062,0.34364,0.365427,0.253589,0.633407,1,12.3527
0.111391,0.740226,0.345236,0.000230968,0.000291979,0.000629466,0.00179222,0.00416896,0.0037868,0.00710482,0.00957349,3.11841e-05,0.000668566,0.000845022,0.00181997,0.00516446,0.0119316,0.0108497,0.0201646,0.026982,28.2328,0.413864,0.460061,0.222061,0.522179,1,19.3719
0.0832653,0.563808,0.23382,0.000181088,0.000220781,0.000516356,0.0011007,0.00297306,0.0029223,0.00536552,0.00846225,5.06707e-05,0.000773878,0.000943344,0.00220348,0.0046854,0.0125555,0.0123438,0.0224324,0.0349272,28.163,0.465937,0.410702,0.238471,0.564755,1,12.2574
0.0727444,0.543906,0.191594,0.000176613,0.000219692,0.0004698,0.00132271,0.00305051,0.00312819,0.00540755,0.00763177,4.35359e-05,0.000920962,0.00114534,0.00244607,0.00685641,0.0156722,0.0160649,0.0274493,0.0383072,28.5425,0.417692,0.532259,0.201428,0.523443,1,13.8504
0.0737578,0.707601,0.232335,0.000164791,0.00018967,0.000395729,0.000955281,0.00253546,0.00258629,0.00443202,0.00624611,5.49948e-05,0.000708777,0.000815697,0.00170037,0.00409482,0.0107952,0.0110092,0.0187189,0.0261803,28.4909,0.413318,0.636391,0.201416,0.559249,1,15.5471
0.08938,0.418124,0.226091,0.000191641,0.000268498,0.000578295,0.00147436,0.00326643,0.00399611,0.00691156,0.0115577,4.59626e-05,0.00084691,0.00118616,0.00255128,0.00647888,0.0142417,0.0173678,0.0296631,0.0486338,28.1897,0.419965,0.298839,0.238417,0.59755,1,15.7608
0.0809052,0.616671,0.253566,0.0001958,0.000240078,0.000611661,0.00141258,0.00388675,0.00405081,0.0072878,0.0112004,3.80465e-05,0.000771591,0.00094591,0.00240643,0.00554,0.0150969,0.0157242,0.0279382,0.0423028,28.8265,0.477039,0.431235,0.247487,0.604215,1,11.593
0.0823822,0.71691,0.271797,0.000184321,0.000263712,0.000651388,0.0015786,0.00362811,0.00420809,0.00737605,0.0113219,4.08287e-05,0.0006777,0.000969314,0.00239087,0.00577449,0.0131728,0.0152464,0.0264211,0.0399899,27.9346,0.475971,0.500227,0.256192,0.575292,1,12.8287
0.0788577,0.586998,0.250162,0.000168202,0.000213755,0.000597645,0.00143241,0.00358118,0.00439641,0.00753078,0.0122282,3.85667e-05,0.000671921,0.000853737,0.00238334,0.00569332,0.0141134,0.0172707,0.0292239,0.0466031,28.4303,0.40612,0.436057,0.270906,0.624728,1,12.045
